ROUTE,flights_count,avg_arrival_delay,median_arrival_delay,cancel_rate,diverted_rate,avg_distance,cluster
SEA-FAT,19,16.157894736842106,4.0,0.0,0.0,1205.6631310054577,0
SEA-FLL,8,-2.375,-6.0,0.0,0.0,4367.627427237369,0
SEA-GEG,61,8.524590163934427,0.0,0.0,0.0,358.95473449853955,0
SEA-HNL,32,4.806451612903226,-1.0,0.0,0.03125,4307.937088449098,0
SEA-IAD,13,-12.23076923076923,-17.0,0.0,0.0,3701.649296400086,0
SEA-IAH,38,-6.578947368421052,-6.5,0.0,0.0,3013.85625989459,0
SEA-JFK,30,-4.9,-4.0,0.0,0.0,3886.66189477097,0
SEA-JNU,17,5.705882352941177,-3.0,0.0,0.0,1460.517081595291,0
SEA-KOA,6,-2.5,-11.5,0.0,0.0,4326.695109312265,0
SEA-KTN,18,-5.529411764705882,-5.0,0.05555555555555555,0.0,1092.746251766266,0
SEA-LAS,73,4.931506849315069,-1.0,0.0,0.0,1395.0799790981764,0
SEA-LAX,115,-1.373913043478261,-5.0,0.0,0.0,1536.9074147427825,0
SEA-LGB,11,22.636363636363637,7.0,0.0,0.0,1555.1943200398985,0
SEA-LIH,9,-8.75,-25.0,0.0,0.1111111111111111,4345.009536926071,1
SEA-MCI,15,29.133333333333333,-1.0,0.0,0.0,2391.623114900672,0
SEA-MCO,9,-0.5555555555555556,-2.0,0.0,0.0,4104.238761910658,0
SEA-MDW,18,-0.8333333333333334,-4.0,0.0,0.0,2782.1929236289457,0
SEA-MIA,5,21.6,5.0,0.0,0.0,4379.482722216372,0
SEA-MKE,10,-5.4,-7.0,0.0,0.0,2719.3139141561396,0
SEA-MSP,51,12.156862745098039,0.0,0.0,0.0,2245.247482608915,0
SEA-OAK,50,8.44,2.5,0.0,0.0,1081.6938848857574,0
SEA-OGG,25,18.24,-2.0,0.0,0.0,4248.366200876567,0
SEA-OMA,5,9.4,-10.0,0.0,0.0,2195.4358527464447,0
SEA-ONT,20,-7.8,-8.5,0.0,0.0,1540.367679342651,0
SEA-ORD,65,10.276923076923078,-8.0,0.0,0.0,2761.754473829739,0
SEA-PDX,23,25.782608695652176,2.0,0.0,0.0,208.02304422893636,0
SEA-PHL,21,9.095238095238095,-8.0,0.0,0.0,3817.6714719268853,0
SEA-PHX,132,9.037878787878787,-2.5,0.0,0.0,1782.0073051463503,0
SEA-PSC,5,19.6,8.0,0.0,0.0,275.9896348008417,0
SEA-PSP,15,-1.3333333333333333,2.0,0.0,0.0,1590.46711826901,0
SEA-SAN,60,2.933333333333333,-3.5,0.0,0.0,1692.263608480234,0
SEA-SAT,9,-7.0,-2.0,0.0,0.0,2854.248838277489,0
SEA-SBA,6,-8.5,-5.5,0.0,0.0,1462.633714019067,0
SEA-SFO,131,12.108527131782946,-1.0,0.007633587786259542,0.007633587786259542,1093.0569784836748,0
SEA-SIT,6,-4.0,-6.0,0.0,0.0,1383.9805936749028,0
SEA-SJC,72,5.166666666666667,-1.5,0.0,0.0,1122.067169686445,0
SEA-SLC,65,7.584615384615384,1.0,0.0,0.0,1106.7455789926223,0
SEA-SMF,64,9.015625,0.0,0.0,0.0,975.0874240023036,0
SEA-SNA,33,0.5454545454545454,-5.0,0.0,0.0,1576.10381234602,0
SEA-STL,9,24.444444444444443,4.0,0.0,0.0,2745.1695104645887,0
SFO-ABQ,8,13.75,-1.0,0.0,0.0,1439.2738028445995,0
SFO-ACV,28,-0.18518518518518517,-6.0,0.03571428571428571,0.0,402.1849762986149,0
SFO-ATL,54,-3.4716981132075473,-9.0,0.0,0.018518518518518517,3434.674573151113,0
SFO-AUS,41,-0.17073170731707318,-6.0,0.0,0.0,2416.001540465319,0
SFO-BFL,9,12.5,-4.0,0.1111111111111111,0.0,383.29836856508075,0
SFO-BOI,34,6.970588235294118,-4.0,0.0,0.0,840.2469736042236,0
SFO-BOS,73,2.1805555555555554,-5.5,0.0136986301369863,0.0,4341.229527452348,0
SFO-BUR,37,6.611111111111111,-0.5,0.02702702702702703,0.0,524.5968387841469,0
SFO-CEC,5,-5.4,-1.0,0.0,0.0,489.31022360403756,0
SFO-CLT,38,2.763157894736842,-4.0,0.0,0.0,3686.9541397957396,0
SFO-DAL,30,3.6333333333333333,-2.5,0.0,0.0,2370.1590741538685,0
SFO-DCA,12,-9.5,-16.5,0.0,0.0,3920.933897750759,0
SFO-DEN,81,12.822784810126583,-3.0,0.012345679012345678,0.012345679012345678,1553.249207031266,0
SFO-DFW,83,7.54320987654321,-5.0,0.024096385542168676,0.0,2352.029788457795,0
SFO-DTW,28,-2.0357142857142856,-6.0,0.0,0.0,3337.709666992291,0
SFO-EUG,30,2.466666666666667,-1.0,0.0,0.0,726.700766467031,0
SFO-EWR,77,3.6623376623376624,-1.0,0.0,0.0,4118.390759046058,0
SFO-FAT,9,13.88888888888889,8.0,0.0,0.0,253.27444546950605,0
SFO-FLL,19,32.78947368421053,8.0,0.0,0.0,4150.807973750956,0
SFO-HNL,27,8.076923076923077,-1.5,0.037037037037037035,0.0,3856.873931048837,0
SFO-IAD,51,2.549019607843137,-5.0,0.0,0.0,3883.3867527279012,0
SFO-IAH,59,28.035087719298247,2.0,0.01694915254237288,0.01694915254237288,2627.5100433529205,0
SFO-IND,6,8.0,-8.0,0.0,0.0,3120.0112703593663,0
SFO-JFK,137,4.303030303030303,-10.0,0.0364963503649635,0.0,4151.771691842443,0
SFO-KOA,10,2.0,-7.0,0.1,0.0,3808.024004515035,0
SFO-LAS,141,3.6666666666666665,-5.0,0.014184397163120567,0.0070921985815602835,664.841022026509,0
SFO-LAX,230,17.668202764976957,3.0,0.05652173913043478,0.0,543.1721828553782,0
SFO-LGB,19,9.631578947368421,0.0,0.0,0.0,569.0938000891013,0
SFO-LIH,8,-4.5,-13.5,0.0,0.0,3934.0996184631917,0
SFO-MCI,11,1.2727272727272727,-2.0,0.0,0.0,2406.33564430857,0
SFO-MCO,11,8.181818181818182,-2.0,0.0,0.0,3928.5383611858033,0
SFO-MDW,11,-2.6363636363636362,-4.0,0.0,0.0,2977.454334021198,0
SFO-MFR,26,7.56,-2.0,0.038461538461538464,0.0,530.4579166031539,0
SFO-MIA,18,25.444444444444443,4.5,0.0,0.0,4153.690412288066,0
SFO-MRY,7,27.571428571428573,-1.0,0.0,0.0,124.07111101406943,0
SFO-MSP,42,-7.0,-11.5,0.0,0.0,2551.733435589374,0
SFO-OGG,33,-1.3333333333333333,-1.0,0.0,0.0,3760.3868868747677,0
SFO-ONT,40,12.18421052631579,-2.0,0.05,0.0,584.7604881782753,0
SFO-ORD,124,3.089430894308943,-5.0,0.008064516129032258,0.0,2963.9738243571105,0
SFO-PDX,84,-1.869047619047619,-3.5,0.0,0.0,886.3847398535314,0
SFO-PHL,23,-2.0434782608695654,-4.0,0.0,0.0,4047.730355266,0
SFO-PHX,86,6.232558139534884,-3.0,0.0,0.0,1046.3516832995797,0
SFO-PIT,5,2.0,-1.0,0.0,0.0,3618.2625018355343,0
SFO-PSC,5,27.4,40.0,0.0,0.0,998.1180440497232,0
SFO-PSP,36,0.1111111111111111,-3.5,0.0,0.0,676.6785462976859,0
SFO-RDD,10,2.0,-1.0,0.0,0.0,321.4279790412298,0
SFO-RDM,6,-1.8333333333333333,-5.5,0.0,0.0,744.9000732430522,0
SFO-RDU,8,7.375,-8.0,0.0,0.0,3853.2697697588355,0
SFO-RNO,30,5.241379310344827,-6.0,0.03333333333333333,0.0,308.2852057376259,0
SFO-SAN,129,5.52755905511811,-5.0,0.015503875968992248,0.0,718.9021494268873,0
SFO-SAT,5,1.0,-9.0,0.0,0.0,2381.564176732889,0
SFO-SBA,38,6.621621621621622,-6.0,0.0,0.02631578947368421,421.84823111827257,0
SFO-SBP,18,-0.9411764705882353,-5.0,0.0,0.05555555555555555,306.8638303575061,1
SFO-SEA,109,9.277777777777779,-6.0,0.009174311926605505,0.0,1093.0569784836748,0
SFO-SLC,49,23.25,-4.5,0.02040816326530612,0.0,961.9166276826354,0
SFO-SMF,23,9.8,-4.0,0.13043478260869565,0.0,137.9334219149155,0
SFO-SMX,6,6.333333333333333,-10.0,0.0,0.0,347.8438480888629,0
SFO-SNA,80,2.6794871794871793,-5.0,0.0125,0.0125,598.2409715545829,0
SFO-STL,15,5.133333333333334,-1.0,0.0,0.0,2786.7388878970914,0
SFO-SUN,8,13.25,9.0,0.0,0.0,944.6623635670118,0
SFO-TUS,11,14.454545454545455,-4.0,0.0,0.0,1208.021141057975,0
SGF-ATL,19,7.052631578947368,-4.0,0.0,0.0,904.6641058155045,0
SGF-DEN,11,-10.9,-10.0,0.09090909090909091,0.0,1022.2529686275598,0
SGF-DFW,54,13.6875,-0.5,0.1111111111111111,0.0,586.521891245018,0
SGF-ORD,36,14.472222222222221,-2.0,0.0,0.0,705.2286742866438,0
SGU-DEN,11,7.181818181818182,-3.0,0.0,0.0,835.2831909615835,0
SGU-SLC,17,-6.588235294117647,-7.0,0.0,0.0,434.2393150305861,0
SHV-ATL,32,2.1875,-6.0,0.0,0.0,885.7232796629311,0
SHV-DFW,44,0.8409090909090909,-4.5,0.0,0.0,304.72219552695464,0
SHV-IAH,26,10.884615384615385,-7.0,0.0,0.0,309.71811002231016,0
SIT-JNU,16,-3.9375,-4.5,0.0,0.0,152.72256372688958,0
SJC-ATL,6,46.833333333333336,10.0,0.0,0.0,3397.6239076699326,0
SJC-AUS,8,-2.5,-5.5,0.0,0.0,2371.3958617770923,0
SJC-BUR,32,10.28125,-2.5,0.0,0.0,476.67913780356633,0
SJC-DAL,6,25.666666666666668,0.0,0.0,0.0,2328.4480824319767,0
SJC-DEN,28,6.111111111111111,0.0,0.03571428571428571,0.0,1522.8260915911112,0
SJC-DFW,26,1.08,-6.0,0.038461538461538464,0.0,2310.3106054124605,0
SJC-HNL,11,15.363636363636363,-1.0,0.0,0.0,3885.798050394598,0
SJC-IAH,9,15.666666666666666,3.0,0.0,0.0,2583.5407500439155,0
SJC-LAS,56,9.763636363636364,-2.0,0.017857142857142856,0.0,620.4240614981288,0
SJC-LAX,115,8.447368421052632,3.5,0.008695652173913044,0.0,495.6609629573166,0
SJC-LIH,6,-9.333333333333334,-5.0,0.0,0.0,3964.5338013217,0
SJC-MDW,7,10.666666666666666,1.0,0.14285714285714285,0.0,2950.351074996251,0
SJC-MSP,6,-11.166666666666666,-9.5,0.0,0.0,2530.4447042643715,0
SJC-OGG,13,-5.538461538461538,-11.0,0.0,0.0,3787.8888455724377,0
SJC-ONT,22,13.5,0.0,0.0,0.0,536.3616701001824,0
SJC-ORD,7,-8.857142857142858,-8.0,0.0,0.0,2937.169666004213,0
SJC-PDX,47,-3.234042553191489,-7.0,0.0,0.0,916.4691125387948,0
SJC-PHX,80,2.8125,-5.0,0.0,0.0,998.9465354320157,0
SJC-SAN,53,4.90566037735849,1.0,0.0,0.0,671.3477954950891,0
SJC-SEA,66,3.121212121212121,-3.0,0.0,0.0,1122.067169686445,0
SJC-SLC,32,-4.53125,-7.0,0.0,0.0,938.9845754099679,0
SJC-SNA,48,7.361702127659575,-1.0,0.020833333333333332,0.0,550.4004015439186,0
SJT-DFW,29,12.379310344827585,1.0,0.0,0.0,367.8810575235591,0
SJU-ATL,19,-13.210526315789474,-15.0,0.0,0.0,2491.110801936876,0
SJU-BDL,9,6.666666666666667,5.0,0.0,0.0,2688.5659328201473,0
SJU-BOS,16,5.125,2.5,0.0,0.0,2701.9833104440663,0
SJU-BWI,11,-11.272727272727273,-9.0,0.0,0.0,2524.50464337301,0
SJU-CLT,15,-12.2,-15.0,0.0,0.0,2376.2964809057826,0
SJU-DCA,6,47.333333333333336,10.0,0.0,0.0,2507.483570092346,0
SJU-DFW,9,-6.666666666666667,-14.0,0.0,0.0,3482.217518467978,0
SJU-EWR,21,15.35,11.5,0.047619047619047616,0.0,2594.3963893707014,0
SJU-FLL,40,2.175,-7.5,0.0,0.0,1683.7158269263932,0
SJU-IAH,9,-7.555555555555555,-22.0,0.0,0.0,3227.647101637048,0
SJU-JFK,78,2.8333333333333335,-14.0,0.0,0.0,2577.913737186907,0
SJU-MCO,77,0.18181818181818182,-8.0,0.0,0.0,1913.8788788636869,0
SJU-MIA,39,6.2631578947368425,-6.5,0.0,0.02564102564102564,1682.0133399830393,0
SJU-ORD,11,-10.545454545454545,-18.0,0.0,0.0,3337.7374765236104,0
SJU-PHL,13,-5.153846153846154,-16.0,0.0,0.0,2542.8037902778337,0
SJU-STT,12,-8.166666666666666,-10.5,0.0,0.0,109.11358747407161,0
SJU-STX,7,-5.428571428571429,-11.0,0.0,0.0,151.3424342763743,0
SJU-TPA,18,8.333333333333334,-7.5,0.0,0.0,1991.3122993785482,0
SLC-ABQ,18,-2.823529411764706,-8.0,0.0,0.05555555555555555,793.5686279171181,1
SLC-ATL,52,-3.32,-6.5,0.019230769230769232,0.019230769230769232,2553.4982955854002,0
SLC-AUS,12,-8.083333333333334,-13.0,0.0,0.0,1746.588114697339,0
SLC-BIL,25,-1.0,-8.0,0.0,0.0,623.3575741488568,0
SLC-BNA,7,-0.7142857142857143,-6.0,0.0,0.0,2254.6406240300425,0
SLC-BOI,16,-0.5625,-7.5,0.0,0.0,466.4143025406505,0
SLC-BOS,9,9.88888888888889,2.0,0.0,0.0,3379.536817388153,0
SLC-BTM,12,-4.333333333333333,-5.0,0.0,0.0,576.0084666309018,0
SLC-BUR,18,-7.555555555555555,-9.5,0.0,0.0,923.2534855590436,0
SLC-BWI,10,-5.0,-10.0,0.0,0.0,2993.481702984587,0
SLC-BZN,18,-10.61111111111111,-13.0,0.0,0.0,558.6910075091732,0
SLC-CDC,10,10.2,2.0,0.0,0.0,356.605641856108,0
SLC-CLT,16,2.357142857142857,-9.0,0.125,0.0,2773.5719775291436,0
SLC-COS,15,46.8,-11.0,0.0,0.0,659.4141774938699,0
SLC-CPR,14,-6.357142857142857,-9.5,0.0,0.0,513.7733392208902,0
SLC-CVG,7,-4.571428571428571,-8.0,0.0,0.0,2328.1656042593,0
SLC-DCA,12,-1.0,0.5,0.0,0.0,2972.0446535701963,0
SLC-DEN,109,4.12962962962963,-5.0,0.0,0.009174311926605505,628.1465972997992,0
SLC-DFW,46,11.41304347826087,-1.5,0.0,0.0,1589.5643013827907,0
SLC-DTW,19,-7.105263157894737,-6.0,0.0,0.0,2378.250707351304,0
SLC-EKO,8,3.0,-4.0,0.0,0.0,321.00194893766405,0
SLC-EUG,18,-12.444444444444445,-13.5,0.0,0.0,992.9096781653191,0
SLC-EWR,10,2.3,-2.5,0.0,0.0,3160.231219054294,0
SLC-FAT,15,15.266666666666667,2.0,0.0,0.0,805.2217276640508,0
SLC-FCA,13,-10.76923076923077,-10.0,0.0,0.0,855.6555791560214,0
SLC-GCC,5,-10.8,-11.0,0.0,0.0,659.00576574871,0
SLC-GEG,11,-11.909090909090908,-12.0,0.0,0.0,878.7527072324713,0
SLC-GJT,14,-7.5,-7.0,0.0,0.0,347.5815281337361,0
SLC-GTF,13,-5.6923076923076925,-5.0,0.0,0.0,745.8637279109078,0
SLC-HLN,16,-9.0,-11.0,0.0,0.0,646.9800205120247,0
SLC-IAH,31,-2.3225806451612905,-8.0,0.0,0.0,1922.7494567937042,0
SLC-IDA,21,-5.7,-8.5,0.047619047619047616,0.0,303.23189736029326,0
SLC-JAC,14,-2.142857142857143,-6.0,0.0,0.0,329.6640078274916,0
SLC-JFK,45,-0.4090909090909091,-8.5,0.022222222222222223,0.0,3193.5823299740996,0
SLC-LAS,63,0.25396825396825395,-5.0,0.0,0.0,591.9346508547867,0
SLC-LAX,110,1.3545454545454545,-4.0,0.0,0.0,949.3277853865142,0
SLC-LGB,41,-2.3658536585365852,-4.0,0.0,0.0,947.5558854448914,0
SLC-LWS,13,-8.076923076923077,-4.0,0.0,0.0,741.5807660022094,0
SLC-MCI,16,-11.5625,-15.0,0.0,0.0,1476.5065680817065,0
SLC-MCO,22,0.4090909090909091,-10.0,0.0,0.0,3102.729480483223,0
SLC-MDW,17,-12.4375,-10.5,0.0,0.058823529411764705,2020.442772550394,1
SLC-MFR,10,8.6,-3.5,0.0,0.0,922.5663102120137,0
SLC-MSN,6,-10.4,-13.0,0.16666666666666666,0.0,1884.199672009787,0
SLC-MSO,18,-2.8333333333333335,-8.5,0.0,0.0,702.0642047121368,0
SLC-MSP,35,-9.085714285714285,-10.0,0.0,0.0,1591.866883914035,0
SLC-OAK,46,-9.195652173913043,-12.5,0.0,0.0,944.8543719579842,0
SLC-OKC,11,-4.090909090909091,-12.0,0.0,0.0,1391.5724095621977,0
SLC-OMA,6,-7.666666666666667,-4.5,0.0,0.0,1348.083022921463,0
SLC-ONT,12,-3.6666666666666665,-8.5,0.0,0.0,897.8674396976631,0
SLC-ORD,47,-1.6956521739130435,-7.5,0.02127659574468085,0.0,2006.1559984731757,0
SLC-PDX,38,-3.918918918918919,-6.0,0.0,0.02631578947368421,1011.7356972741873,0
SLC-PHL,12,8.545454545454545,-11.0,0.08333333333333333,0.0,3092.7909706279374,0
SLC-PHX,103,-0.5048543689320388,-6.0,0.0,0.0,817.7563479771824,0
SLC-PIH,15,6.533333333333333,-1.0,0.0,0.0,241.54357690602697,0
SLC-PSC,11,-9.727272727272727,-14.0,0.0,0.0,837.3450945577289,0
SLC-PSP,9,14.666666666666666,1.0,0.0,0.0,870.9992693676229,0
SLC-RAP,10,7.4,1.0,0.0,0.0,816.3267816525035,0
SLC-RDM,9,-10.555555555555555,-11.0,0.0,0.0,844.0336995249357,0
SLC-RNO,12,-6.666666666666667,-7.0,0.0,0.0,677.2856782497824,0
SLC-SAN,40,-8.125,-10.0,0.0,0.0,1008.34534199792,0
SLC-SAT,9,3.5555555555555554,-2.0,0.0,0.0,1749.1771393595068,0
SLC-SEA,54,4.481481481481482,-1.0,0.0,0.0,1106.7455789926223,0
SLC-SFO,48,7.297872340425532,-4.0,0.020833333333333332,0.0,961.9166276826354,0
SLC-SGU,23,8.434782608695652,4.0,0.0,0.0,434.23931503058606,0
SLC-SJC,24,-5.166666666666667,-11.0,0.0,0.0,938.9845754099679,0
SLC-SMF,28,-2.0,-5.5,0.0,0.0,853.722769371245,0
SLC-SNA,29,-6.9655172413793105,-10.0,0.0,0.0,946.803740077943,0
SLC-STL,7,-8.285714285714286,-11.0,0.0,0.0,1856.7457365757953,0
SLC-SUN,16,-2.4285714285714284,-2.0,0.0,0.125,357.4324743369894,1
SLC-TUS,18,-6.166666666666667,-7.5,0.0,0.0,968.7423326928383,0
SLC-TWF,13,-0.9230769230769231,-3.0,0.0,0.0,280.9875707090533,0
SLC-VEL,6,-7.166666666666667,-8.0,0.0,0.0,211.8533827619883,0
SMF-ATL,8,-1.375,0.0,0.0,0.0,3359.679769644555,0
SMF-BUR,41,3.317073170731707,-6.0,0.0,0.0,577.2889287421962,0
SMF-DAL,7,-13.142857142857142,-10.0,0.0,0.0,2316.5862851440675,0
SMF-DEN,28,9.461538461538462,-2.0,0.07142857142857142,0.0,1460.251112915847,0
SMF-DFW,21,5.85,0.0,0.047619047619047616,0.0,2298.5323834247693,0
SMF-IAD,8,-6.75,-9.0,0.0,0.0,3785.2793010070022,0
SMF-IAH,11,43.27272727272727,4.0,0.0,0.0,2586.272286851359,0
SMF-JFK,7,1.7142857142857142,-9.0,0.0,0.0,4047.298476237561,0
SMF-LAS,45,7.844444444444444,-1.0,0.0,0.0,638.6250403069691,0
SMF-LAX,90,6.411111111111111,0.0,0.0,0.0,600.4068145280069,0
SMF-LGB,9,11.333333333333334,1.0,0.0,0.0,623.7824099973747,0
SMF-MDW,10,-5.3,-8.0,0.0,0.0,2873.9441134153794,0
SMF-MSP,6,-9.333333333333334,-0.5,0.0,0.0,2436.8000423233952,0
SMF-ONT,38,2.973684210526316,-3.0,0.0,0.0,627.3020666092209,0
SMF-ORD,6,-10.833333333333334,-11.0,0.0,0.0,2859.7945990039457,0
SMF-PDX,26,3.3846153846153846,-2.5,0.0,0.0,770.962434419668,0
SMF-PHX,59,2.086206896551724,-4.0,0.01694915254237288,0.0,1040.2907704013874,0
SMF-SAN,60,5.47457627118644,-4.0,0.016666666666666666,0.0,772.637151141723,0
SMF-SEA,58,4.103448275862069,-2.0,0.0,0.0,975.0874240023036,0
SMF-SFO,34,26.84375,5.5,0.058823529411764705,0.0,137.9334219149155,0
SMF-SLC,31,1.2666666666666666,-5.0,0.0,0.03225806451612903,853.722769371245,0
SMF-SNA,37,0.8611111111111112,-3.5,0.02702702702702703,0.0,650.3608890758487,0
SMX-LAX,5,0.2,-16.0,0.0,0.0,215.9975204575363,0
SMX-SFO,6,-10.5,-10.0,0.0,0.0,347.8438480888629,0
SNA-ATL,14,-7.642857142857143,-10.0,0.0,0.0,3081.3326405169623,0
SNA-AUS,5,-7.6,-19.0,0.0,0.0,1941.5785738437958,0
SNA-DAL,5,-4.2,-2.0,0.0,0.0,1952.891820491392,0
SNA-DEN,58,2.6206896551724137,-4.5,0.0,0.0,1360.0028929647606,0
SNA-DFW,51,-2.42,-7.0,0.0196078431372549,0.0,1934.9673141434375,0
SNA-EWR,10,-19.0,-24.5,0.0,0.0,3907.8034268856427,0
SNA-IAH,24,-5.826086956521739,-12.0,0.041666666666666664,0.0,2163.110931820628,0
SNA-LAS,43,5.285714285714286,-4.5,0.023255813953488372,0.0,364.48609084137814,0
SNA-MSP,22,-5.045454545454546,-16.5,0.0,0.0,2446.0545266851877,0
SNA-OAK,40,-0.8,-2.0,0.0,0.0,597.2075456771204,0
SNA-ORD,46,-1.0869565217391304,-5.5,0.0,0.0,2771.9914239336645,0
SNA-PDX,20,-6.8,-7.5,0.0,0.0,1384.5335290067123,0
SNA-PHX,78,-0.38961038961038963,-4.0,0.01282051282051282,0.0,543.6220756944879,0
SNA-SEA,46,-7.195652173913044,-6.0,0.0,0.0,1576.10381234602,0
SNA-SFO,76,7.473684210526316,-2.0,0.0,0.0,598.2409715545829,0
SNA-SJC,35,2.7142857142857144,-5.0,0.0,0.0,550.4004015439186,0
SNA-SLC,25,-6.04,-9.0,0.0,0.0,946.803740077943,0
SNA-SMF,28,1.0357142857142858,-3.0,0.0,0.0,650.3608890758487,0
SPI-DFW,11,11.0,-7.0,0.0,0.0,1014.6295763936349,0
SPI-ORD,13,37.23076923076923,11.0,0.0,0.0,280.33234084138206,0
SPS-DFW,24,3.6666666666666665,-3.5,0.0,0.0,181.61339319970384,0
SRQ-ATL,28,2.25,-8.5,0.0,0.0,717.1779148610302,0
SRQ-BOS,6,70.0,29.0,0.0,0.0,1965.5797959538288,0
SRQ-JFK,8,0.875,-3.0,0.0,0.0,1677.997473690324,0
SRQ-LGA,12,55.166666666666664,7.0,0.0,0.0,1687.015836181067,0
SRQ-ORD,7,20.166666666666668,-8.5,0.14285714285714285,0.0,1692.9246869139872,0
STL-ATL,68,-2.1176470588235294,-10.0,0.0,0.0,778.0718271181286,0
STL-BNA,8,5.0,2.0,0.0,0.0,436.68230790201216,0
STL-BOS,17,-5.0588235294117645,-12.0,0.0,0.0,1679.8176363433577,0
STL-BWI,19,-3.5789473684210527,-6.0,0.0,0.0,1183.6450108536126,0
STL-CLE,5,-6.8,-11.0,0.0,0.0,781.8627796621853,0
STL-CLT,9,-1.8888888888888888,-4.0,0.0,0.0,923.5256366868992,0
STL-CMH,13,7.230769230769231,-1.0,0.0,0.0,656.6058180382407,0
STL-DAL,29,7.586206896551724,-8.0,0.0,0.0,878.8519511754472,0
STL-DCA,17,1.7647058823529411,-3.0,0.0,0.0,1153.522569596632,0
STL-DEN,26,1.8846153846153846,-6.0,0.0,0.0,1235.864268317721,0
STL-DFW,40,-1.525,-6.0,0.0,0.0,885.9327371725009,0
STL-DTW,21,4.428571428571429,-1.0,0.0,0.0,706.7600305264249,0
STL-EWR,31,10.966666666666667,0.0,0.03225806451612903,0.0,1399.5327958789285,0
STL-FLL,6,-3.6666666666666665,-3.5,0.0,0.0,1701.6402749783792,0
STL-GRR,6,3.8333333333333335,2.5,0.0,0.0,613.7235235718094,0
STL-HOU,16,4.066666666666666,-5.0,0.0625,0.0,1108.1486963527757,0
STL-IAH,19,23.0,4.0,0.10526315789473684,0.0,1076.2296513678746,0
STL-LAS,29,3.3793103448275863,-10.0,0.0,0.0,2202.7547574268015,0
STL-LAX,30,2.066666666666667,-6.0,0.0,0.0,2557.627949255226,0
STL-LGA,32,14.862068965517242,3.0,0.09375,0.0,1425.0305785294997,0
STL-MCI,27,1.1481481481481481,-4.0,0.0,0.0,381.0207077445367,0
STL-MCO,29,4.896551724137931,-5.0,0.0,0.0,1418.9642593827286,0
STL-MDW,28,8.461538461538462,-7.5,0.03571428571428571,0.03571428571428571,403.789946097039,0
STL-MIA,18,4.294117647058823,-1.0,0.0,0.05555555555555555,1721.0927177854242,1
STL-MKE,7,-4.285714285714286,-6.0,0.0,0.0,510.8102565365175,0
STL-MSP,33,-0.2727272727272727,-9.0,0.0,0.0,721.7463500014424,0
STL-MSY,11,9.1,-2.5,0.09090909090909091,0.0,973.4785154041948,0
STL-OKC,9,11.0,-3.0,0.0,0.0,742.5052347356007,0
STL-OMA,16,-0.6875,-7.5,0.0,0.0,550.0681249048134,0
STL-ORD,43,1.3953488372093024,-4.0,0.0,0.0,415.2007108962125,0
STL-PHL,7,-3.5714285714285716,-6.0,0.0,0.0,1305.1682386264586,0
STL-PHX,38,-3.710526315789474,-2.5,0.0,0.0,2027.321714881126,0
STL-RDU,7,30.142857142857142,4.0,0.0,0.0,1071.1579678669914,0
STL-RSW,8,3.5714285714285716,-6.0,0.125,0.0,1577.0438620891023,0
STL-SAT,6,-11.833333333333334,-12.0,0.0,0.0,1266.3331152876367,0
STL-SEA,10,-4.5,-8.0,0.0,0.0,2745.1695104645887,0
STL-SFO,17,-6.235294117647059,-17.0,0.0,0.0,2786.7388878970914,0
STL-SLC,10,-5.9,-14.5,0.0,0.0,1856.7457365757953,0
STL-TPA,14,-4.642857142857143,-6.0,0.0,0.0,1399.745344894677,0
STL-TUL,6,-9.333333333333334,-10.5,0.0,0.0,564.0811294759546,0
STT-ATL,9,0.8888888888888888,-7.0,0.0,0.0,2574.9751681489865,0
STT-JFK,9,14.666666666666666,9.0,0.0,0.0,2618.76580755771,0
STT-MIA,14,-0.6428571428571429,-6.0,0.0,0.0,1780.8629137192995,0
STT-PHL,6,-8.8,-4.0,0.0,0.16666666666666666,2589.509286296085,1
STT-SJU,13,3.1538461538461537,-6.0,0.0,0.0,109.11358747407161,0
STX-MIA,10,169.88888888888889,9.0,0.1,0.0,1833.334341678158,0
STX-SJU,5,11.6,-4.0,0.0,0.0,151.3424342763743,0
SUN-SLC,13,-10.416666666666666,-13.5,0.07692307692307693,0.0,357.4324743369894,0
SUX-ORD,9,-5.555555555555555,-5.0,0.0,0.0,699.9088659640759,0
SWF-FLL,5,-9.6,-12.0,0.0,0.0,1803.3802389563984,0
SYR-ATL,18,-4.0,-13.5,0.0,0.0,1277.2237025355603,0
SYR-CLT,15,-8.133333333333333,-9.0,0.0,0.0,971.667587534106,0
SYR-EWR,11,21.363636363636363,-10.0,0.0,0.0,313.1037189852874,0
SYR-JFK,16,-8.266666666666667,-11.0,0.0625,0.0,335.6060605535475,0
SYR-MCO,7,1.5,-10.5,0.0,0.14285714285714285,1697.9809181833443,1
SYR-MSP,5,-13.0,-12.0,0.0,0.0,1380.1449653278705,0
SYR-ORD,25,-4.086956521739131,-16.0,0.08,0.0,973.8527075646108,0
TLH-ATL,30,-1.206896551724138,-9.0,0.03333333333333333,0.0,360.7785993523326,0
TLH-DFW,9,-2.111111111111111,-8.0,0.0,0.0,1231.8274984808036,0
TLH-MIA,9,-5.222222222222222,-9.0,0.0,0.0,648.3974247095681,0
TOL-ORD,21,-2.5,-11.0,0.14285714285714285,0.0,342.43395534303187,0
